2024-02-12 02:23:50.574 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-05-19 23:01:33.965 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-05-19 23:01:34.055 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3beaa16d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@49153009, org.springframework.security.web.context.SecurityContextHolderFilter@1c2fb9e8, org.springframework.security.web.header.HeaderWriterFilter@3340ce58, org.springframework.security.web.authentication.logout.LogoutFilter@62808e9e, com.prakarti.Blog.project.config.JWTAuthenticationFilter@527d48db, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2e4339c1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@552088cc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@a1b7549, org.springframework.security.web.session.SessionManagementFilter@7b7cf475, org.springframework.security.web.access.ExceptionTranslationFilter@bd28c86, org.springframework.security.web.access.intercept.AuthorizationFilter@5ad50b02]
2024-05-19 23:01:34.706 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-05-19 23:01:34.728 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/api'
2024-05-19 23:01:34.755 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Started BlogProjectApplication in 6.998 seconds (process running for 8.235)
2024-05-19 23:03:29.289 [http-nio-8081-exec-3] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-19 23:03:29.289 [http-nio-8081-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-19 23:03:29.290 [http-nio-8081-exec-3] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-05-19 23:13:46.203 [http-nio-8081-exec-8] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `com.prakarti.Blog.project.entity.enums.Role` from String "Admin": not one of the values accepted for Enum class: [USER, ADMIN]]
2024-05-19 23:14:42.668 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-05-19 23:14:42.763 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Starting BlogProjectApplication using Java 21.0.1 with PID 5344 (D:\spring-boot-project\Blog-project\target\classes started by praka in D:\spring-boot-project\Blog-project)
2024-05-19 23:14:42.777 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - The following 1 profile is active: "dev"
2024-05-19 23:14:44.656 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-05-19 23:14:44.733 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 70 ms. Found 3 MongoDB repository interfaces.
2024-05-19 23:14:45.797 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-05-19 23:14:45.823 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-05-19 23:14:45.827 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 23:14:45.827 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
2024-05-19 23:14:45.962 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2024-05-19 23:14:45.965 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3033 ms
2024-05-19 23:14:46.491 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:14:46.548 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.1+12-29"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@668a32a4], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@2026fbff, com.mongodb.Jep395RecordCodecProvider@baa227e]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=hellcaster-blog.c9eictd.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-ulij18-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@351e89fc], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2024-05-19 23:14:46.564 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:14:46.566 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:14:47.460 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=514065500, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c4530325aa61346a5b81, counter=4}, lastWriteDate=Sun May 19 23:14:43 IST 2024, lastUpdateTimeNanos=30260038397900}
2024-05-19 23:14:47.460 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=514089800, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c5aee53d40ddfa5b131d, counter=3}, lastWriteDate=Sun May 19 23:14:43 IST 2024, lastUpdateTimeNanos=30260038397900}
2024-05-19 23:14:47.460 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=515992900, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000039, setVersion=26, topologyVersion=TopologyVersion{processId=6649c327402b694d6bf04f07, counter=6}, lastWriteDate=Sun May 19 23:14:43 IST 2024, lastUpdateTimeNanos=30260039943100}
2024-05-19 23:14:47.466 [cluster-ClusterId{value='664a3a8e5b1d014b4145fc1c', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 with max election id 7fffffff0000000000000039 and max set version 26
2024-05-19 23:14:48.699 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-05-19 23:14:48.800 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5ad50b02, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@570299e3, org.springframework.security.web.context.SecurityContextHolderFilter@7b7cf475, org.springframework.security.web.header.HeaderWriterFilter@1786150f, org.springframework.security.web.authentication.logout.LogoutFilter@7c88d04f, com.prakarti.Blog.project.config.JWTAuthenticationFilter@15cee630, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@ef85567, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@62dc1203, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@bff764c, org.springframework.security.web.session.SessionManagementFilter@408f70ab, org.springframework.security.web.access.ExceptionTranslationFilter@414e8b31, org.springframework.security.web.access.intercept.AuthorizationFilter@254513e8]
2024-05-19 23:14:49.382 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-05-19 23:14:49.419 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/api'
2024-05-19 23:14:49.448 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Started BlogProjectApplication in 7.445 seconds (process running for 8.685)
2024-05-19 23:15:00.624 [http-nio-8081-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-19 23:15:00.624 [http-nio-8081-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-05-19 23:15:00.625 [http-nio-8081-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2024-05-19 23:15:00.898 [http-nio-8081-exec-2] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `com.prakarti.Blog.project.entity.enums.Role` from String "Admin": not one of the values accepted for Enum class: [USER, ADMIN]]
2024-05-19 23:15:11.429 [http-nio-8081-exec-5] WARN  org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver - Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Cannot deserialize value of type `com.prakarti.Blog.project.entity.enums.Role` from String "Admin": not one of the values accepted for Enum class: [USER, ADMIN]]
2024-05-19 23:16:40.977 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-05-19 23:16:41.058 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Starting BlogProjectApplication using Java 21.0.1 with PID 4312 (D:\spring-boot-project\Blog-project\target\classes started by praka in D:\spring-boot-project\Blog-project)
2024-05-19 23:16:41.067 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - The following 1 profile is active: "dev"
2024-05-19 23:16:42.912 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-05-19 23:16:42.990 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 72 ms. Found 3 MongoDB repository interfaces.
2024-05-19 23:16:43.997 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-05-19 23:16:44.010 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-05-19 23:16:44.014 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 23:16:44.015 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
2024-05-19 23:16:44.158 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2024-05-19 23:16:44.159 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2967 ms
2024-05-19 23:16:44.731 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:16:44.767 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.9.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.1+12-29"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@507049f2], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@4e94669c, com.mongodb.Jep395RecordCodecProvider@41bb1f09]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=hellcaster-blog.c9eictd.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-ulij18-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@349f0ca4], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2024-05-19 23:16:44.806 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:16:44.808 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017 to client view of cluster
2024-05-19 23:16:45.615 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=463236000, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c5aee53d40ddfa5b131d, counter=3}, lastWriteDate=Sun May 19 23:16:41 IST 2024, lastUpdateTimeNanos=30378195285400}
2024-05-19 23:16:45.615 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=461516800, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff0000000000000039, setVersion=26, topologyVersion=TopologyVersion{processId=6649c327402b694d6bf04f07, counter=6}, lastWriteDate=Sun May 19 23:16:41 IST 2024, lastUpdateTimeNanos=30378193579000}
2024-05-19 23:16:45.616 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=21, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=462744800, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=26, topologyVersion=TopologyVersion{processId=6649c4530325aa61346a5b81, counter=4}, lastWriteDate=Sun May 19 23:16:41 IST 2024, lastUpdateTimeNanos=30378194794500}
2024-05-19 23:16:45.620 [cluster-ClusterId{value='664a3b04f9677b146df5bdd4', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 with max election id 7fffffff0000000000000039 and max set version 26
2024-05-19 23:16:47.042 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-05-19 23:16:47.137 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4b99648a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5d2e65bd, org.springframework.security.web.context.SecurityContextHolderFilter@44864ebe, org.springframework.security.web.header.HeaderWriterFilter@53432aef, org.springframework.security.web.authentication.logout.LogoutFilter@70700b8a, com.prakarti.Blog.project.config.JWTAuthenticationFilter@a120b9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@408f70ab, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@404dc999, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@254513e8, org.springframework.security.web.session.SessionManagementFilter@4e3ffd0, org.springframework.security.web.access.ExceptionTranslationFilter@425f94d7, org.springframework.security.web.access.intercept.AuthorizationFilter@40aad17d]
2024-05-19 23:16:47.871 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2024-05-19 23:16:47.895 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/api'
2024-05-19 23:16:47.921 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Started BlogProjectApplication in 7.645 seconds (process running for 8.833)
2024-05-19 23:20:54.804 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-05-19 23:20:54.873 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Starting BlogProjectApplication using Java 21.0.1 with PID 13816 (D:\spring-boot-project\Blog-project\target\classes started by praka in D:\spring-boot-project\Blog-project)
2024-05-19 23:20:54.879 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - The following 1 profile is active: "dev"
2024-05-19 23:20:58.280 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-05-19 23:20:58.436 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 142 ms. Found 3 MongoDB repository interfaces.
2024-05-19 23:21:00.413 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2024-05-19 23:21:00.430 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2024-05-19 23:21:00.433 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-05-19 23:21:00.433 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
2024-05-19 23:21:00.696 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2024-05-19 23:21:00.699 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5702 ms
2024-05-19 23:21:01.767 [cluster-ClusterId{value='664a3c055a83c9229b7725a3', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017 to client view of cluster
